id,data,esg_type,promise_status,promise_string,verification_timeline,evidence_status,evidence_string,evidence_quality,company,ticker,page_number,pdf_url,company_source
10742,台新在永續金融責任投資與授信部分之落實，以「法人金融服務」、「個人金融服務」、「專案融資」、「資產管理」、「諮詢業務」、「保險」六大類別進行，並依此營業項目來逐一說明涵蓋 ESG 面向之商品服務與執行績效。相關業務皆對 100% 交易活動與金融商品進行 ESG 風險之評估，並將環境及社會風險之評估納入各項融資及投資等政策，推行範圍涵蓋所有子公司。,E,Yes,將環境及社會風險之評估納入各項融資及投資等政策，推行範圍涵蓋所有子公司。,already,Yes,「法人金融服務」、「個人金融服務」、「專案融資」、「資產管理」、「諮詢業務」、「保險」六大類別進行，並依此營業項目來逐一說明涵蓋 ESG 面向之商品服務與執行績效。相,Clear,taishin,2887,93,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/taishin_2887_page_93.pdf,https://www.tsholdings.com.tw/tsh/responsibility/report/
11275,為強化公司治理效能與董事會成員在經濟、環境、社會等領域的專業能力，公司持續提供董事參與各類進修課程與研討會的機會。透過定期與不定期學習活動，董事能夠不斷精進其領導與決策能力，進一步提升整體公司治理水準。2024年度，公司董事會成員的累計進修總時數達84小時，課程內容涵蓋ESG相關領域，包括「董事會資安治理規範與遵循分享」及「永續金融暨氣候變遷高峰論壇」等高層次專題課程，全面強化董事會對永續議題的理解與應對能力。,G,Yes,強化公司治理效能與董事會成員在經濟、環境、社會等領域的專業能力， ｜ ，公司持續提供董事參與各類進修課程與研討會的機會。透過定期與不定期學習活動，董事能夠不斷精進其領導與決策能力，進一步提升整體公司治理水準。,already,Yes,2024年度，公司董事會成員的累計進修總時數達84小時，課程內容涵蓋ESG相關領域，包括「董事會資安治理規範與遵循分享」及「永續金融暨氣候變遷高峰論壇」等高層次專題課程，全面強化董事會對永續議題的理解與應對能力。,Clear,avc,3017,35,https://www.avc.co/Portals/0/zh-tw/FileUpload/%E4%BC%81%E6%A5%AD%E8%B2%AC%E4%BB%BB/2024%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A.pdf?ran=001,https://www.avc.co/zh-tw/CorporateResponsibility/CorporateCSR
10301,統一超商以打造幸福企業為最高宗旨，致力於創造一個鼓勵自由表達想法並讓員工感受到尊重、歸屬感和多元友善的職場環境。在邁入超高齡社會的挑戰下，除了以創新職場模式，積極賦能中高齡長者，促進跨世代共融，還透過主動關懷機制、身心健康促進活動及完善的福利與設施，期望讓夥伴們從工作中感到成就、健康及幸福感，並以身為統一超商的一份子為榮。,S,Yes,統一超商以打造幸福企業為最高宗旨，致力於創造一個鼓勵自由表達想法並讓員工感受到尊重、歸屬感和多元友善的職場環境。,between_2_and_5_years,No,,,pcsc,2912,9,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/pcsc_2912_page_9.pdf,https://www.7-11.com.tw/Company/esg/reports.aspx
10785,113 年無發生員工死亡事件，統計全職員工工作中失能事故 2 件、輕傷事故 7 件、就醫診療事故 10 件，及協力廠商死亡事故 2 件、協力廠商失能事故 5 件、輕傷事故 7 件、就醫診療事故 11 件，另亦計算員工上下班通勤交通輕傷事故 27 件及失能事故 29 件，上述事故皆已完成檢討與改善。事故發生單位爾後藉由平時特別加強體感教育訓練、主管走動式管理、工安診斷、以基層同仁或搭配工會小組長之由下往上工安活動、虛驚事件提報管理、5S註5 提升自主管理改善運動及自護、互護與監護之行為關懷，以達到持續改善之效果。,S,Yes,事故發生單位爾後藉由平時特別加強體感教育訓練、主管走動式管理、工安診斷、以基層同仁或搭配工會小組長之由下往上工安活動、虛驚事件提報管理、5S註5 提升自主管理改善運動及自護、互護與監護之行為關懷，以達到持續改善之效果。,between_2_and_5_years,Yes,113 年無發生員工死亡事件，統計全職員工工作中失能事故 2 件、輕傷事故 7 件、就醫診療事故 10 件，及協力廠商死亡事故 2 件、協力廠商失能事故 5 件、輕傷事故 7 件、就醫診療事故 11 件，另亦計算員工上下班通勤交通輕傷事故 27 件及失能事故 29 件，上述事故皆已完成檢討與改善。事,Clear,csc,2002,49,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/csc_2002_page_49.pdf,https://www.csc.com.tw/csc/esg/ov/dow.html
10252,"為提供優質且快速的售後維修服務並達成維修滿意度優於業界的目標，全虹顧客完修後一週內進行「完修案件系統電訪滿意度」調查，每週進行檢討，並依據落後項目與區域進行加強管理，以提高整體滿意度，滿意度績效以淨推薦率 (Touchpoint Net Promoter Score, tNPS) 進行追蹤，2024 年淨推薦率 (tNPS) 實際達成為 97%。",S,Yes,為提供優質且快速的售後維修服務並達成維修滿意度優於業界的目標，,longer_than_5_years,Yes,"全虹顧客完修後一週內進行「完修案件系統電訪滿意度」調查，每週進行檢討，並依據落後項目與區域進行加強管理，以提高整體滿意度，滿意度績效以淨推薦率 (Touchpoint Net Promoter Score, tNPS) 進行追蹤，2024 年淨推薦率 (tNPS) 實際達成為 97%。",Clear,fet,4904,53,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fet_4904_page_53.pdf,https://corporate.fetnet.net/content/corp/tw/CSR/ReportDownload.html
11910,日月光投控風險與機會之鑑別，範圍涵蓋整體價值鏈，包括上游供應商、組織內部營運以及下游客戶。今年擴大邊界分析全球合併報表子公司 110 處據點，完整了解日月光投控整體風險與機會所在。鑑別結果依風險可能影響之時間¹ 區間分析，可能面臨的最主要風險為再生能源購置未達目標與未持續提升能源效率；而最具潛力之氣候機會為參與可再生能源項目並採用節能措施以及企業減碳目標，依據鑑別成果，擬定更具前瞻性與成效的策略，以強化對氣候風險的應變能力，並掌握潛在機會，驅動企業持續成長與轉型。,E,Yes,強化對氣候風險的應變能力，並掌握潛在機會，驅動企業持續成長與轉型。,already,Yes,今年擴大邊界分析全球合併報表子公司 110 處據點，完整了解日月光投控整體風險與機會所在。鑑別結果依風險可能影響之時間¹ 區間分析，可能面臨的最主要風險為再生能源購置未達目標與未持續提升能源效率；而最具潛力之氣候機會為參與可再生能源項目並採用節能措施以及企業減碳目標，依據鑑別成果，擬定更具前瞻性與成效的策略，,Clear,aseh,3711,109,https://www.aseglobal.com/ch/pdf/aseh-2024-csr-ch-final.pdf,https://www.aseglobal.com/ch/csr/csr-download/
11999,2024 年瑞昱推出「瑞昱慈善公益暨共好永續三年期計劃」新永續共好專案，規劃建構出五大主題，包含：兒少成長與婦幼安全關懷專案、偏鄉教育發展與成長關懷專案、社會互助共好有善行動力專案、學術研究與社會機構贊助專案、瑞昱遠瞻未來暨創造力希望工程公益行動專案，作為瑞昱在公益行動上之指引原則，永續地推動一系列社會共好活動，共建互助溫馨社會、共好扶持網絡願景。,S,Yes,2024 年瑞昱推出「瑞昱慈善公益暨共好永續三年期計劃」新永續共好專案，規劃建構出五大主題，包含：兒少成長與婦幼安全關懷專案、偏鄉教育發展與成長關懷專案、社會互助共好有善行動力專案、學術研究與社會機構贊助專案、瑞昱遠瞻未來暨創造力希望工程公益行動專案，作為瑞昱在公益行動上之指引原則，永續地推動一系列社會共好活動，共建互助溫馨社會、共好扶持網絡願景。,between_2_and_5_years,No,,,rt,2379,151,https://www.realtek.com/images/csr/2024.pdf,https://www.realtek.com/Article/Index?menu_id=912&lang=zh-TW
10470,為了確保貨物運送能安全地送達世界各地，陽明海運嚴格遵守各項國際公約，如「國際海上人命安全公約」(SOLAS)、「防止船舶污染國際公約」(MARPOL)、「國際貨櫃安全公約」(International Convention for Safe Containers)、「國際海運危險品章程」(IMDG CODE) 等規定，並配合各國港口貨品及危險品的法律規範來安排與運輸貨品。除遵守公約及法規外，本公司於運輸過程導入 WNI 專業氣象導航系統，以取得最安全航線建議，並要求執行系統之同仁皆須通過各項教育訓練，對於運輸安全及專業系統及軟體有完整的認識及操作。綜合上述多重把關，有效確保本公司貨櫃運輸的安全性，針對進入高風險區域船舶啟動風險控制機制以及通報等安全措施。,S,Yes,，陽明海運嚴格遵守各項國際公約，,between_2_and_5_years,Yes,，如「國際海上人命安全公約」(SOLAS)、「防止船舶污染國際公約」(MARPOL)、「國際貨櫃安全公約」(International Convention for Safe Containers)、「國際海運危險品章程」(IMDG CODE) 等規定，並,Clear,ymtc,2609,113,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ymtc_2609_page_113.pdf,https://esg.yangming.com/esg/sustainability_report/1/
90062,台塑工業 (寧波) 空氣污染物自主減量。公司未以實際監測數據比較前後排放差異，而係以假設「維持舊有低效率生產模式」作為基準情境，推估若未改善可能產生之理論排放量，並將該假設數值與本期實際排放量之差額，歸類為空氣污染物「減量」或「避免排放」績效。,E,Yes,台塑工業 (寧波)  空氣污染物自主減量,already,Yes,公司未以實際監測數據比較前後排放差異，而係以假設「維持舊有低效率生產模式」作為基準情境，推估若未改善可能產生之理論排放量，並將該假設數值與本期實際排放量之差額，歸類為空氣污染物「減量」或「避免排放」績效。,Misleading,fpc,1301,90,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fpc_1301_page_90.pdf,https://www.fpg.com.tw/esg/tw/download
11461,本公司董事會陸續通過並頒布商業行為與道德相關規章，清楚且詳盡地明訂政策規範、準則、作業程序、行為指南及申訴制度以防範不誠信行為，期許形塑本公司誠實和當責的文化，將遵循最高道德標準的承諾體現在所有的商業活動中。,G,Yes,本公司董事會陸續通過並頒布商業行為與道德相關規章，清楚且詳盡地明訂政策規範、準則、作業程序、行為指南及申訴制度以防範不誠信行為，期許形塑本公司誠實和當責的文化，將遵循最高道德標準的承諾體現在所有的商業活動中。,between_2_and_5_years,No,,,aseh,3711,61,https://www.aseglobal.com/ch/pdf/aseh-2024-csr-ch-final.pdf,https://www.aseglobal.com/ch/csr/csr-download/
10409,"全球氣候變遷日益嚴重，發展再生能源有助降低溫室氣體排放，中信金控積極投入本國再生能源投、融資，支持臺灣能源轉型與再生能源建設，共同邁向 2050 淨零排放，實踐 SDGs 聯合國永續發展目標 7、8、17 三項目標。截至 2024 年底，中信金控再生能源專案投融資餘額新臺幣 591.93 億元，累計主辦融資金額逾新臺幣 4,700 億元。",E,Yes,中信金控積極投入本國再生能源投、融資，支持臺灣能源轉型與再生能源建設，共同邁向 2050 淨零排放，實踐 SDGs 聯合國永續發展目標 7、8、17 三項目標。,longer_than_5_years,Yes,"截至 2024 年底，中信金控再生能源專案投融資餘額新臺幣 591.93 億元，累計主辦融資金額逾新臺幣 4,700 億元。",Clear,ctbc,2891,38,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ctbc_2891_page_38.pdf,https://ir.ctbcholding.com/c/esg_reports
